//JobNo,Skill-ID,MaxLv{,BaseLvReq,JobLvReq},Prerequisite Skill-ID-1,Prerequisite Skill-ID-1-Lv,PrereqSkill-ID-2,PrereqSkill-ID-2-Lv,PrereqSkill-ID-3,PrereqSkill-ID-3-Lv,PrereqSkill-ID-4,PrereqSkill-ID-4-Lv,PrereqSkill-ID-5,PrereqSkill-ID-5-Lv//CLASS_SKILLNAME#Skill Name#

// Sky Emperor
4316,418,1,419,1,0,0,0,0,0,0,0,0,0,0 //TK_READYCOUNTER#Prepare Counter Kick#
4316,419,7,0,0,0,0,0,0,0,0,0,0,0,0 //TK_COUNTER#Counter Kick#
4316,420,1,421,7,0,0,0,0,0,0,0,0,0,0 //TK_DODGE#Break Fall#
4316,421,7,0,0,0,0,0,0,0,0,0,0,0,0 //TK_JUMPKICK#Flying Side Kick#
4316,422,10,0,0,0,0,0,0,0,0,0,0,0,0 //TK_HPTIME#Peaceful Rest#
4316,423,10,0,0,0,0,0,0,0,0,0,0,0,0 //TK_SPTIME#Enjoyable Rest#
4316,424,5,0,0,0,0,0,0,0,0,0,0,0,0 //TK_POWER#Fighting Chant#
4316,425,7,422,5,423,5,424,5,0,0,0,0,0,0 //TK_SEVENWIND#Warm Wind#
4316,426,5,0,0,0,0,0,0,0,0,0,0,0,0 //TK_HIGHJUMP#High Jump#
4316,493,1,424,5,0,0,0,0,0,0,0,0,0,0 //TK_MISSION#Taekwon Mission#
4316,427,3,0,0,0,0,0,0,0,0,0,0,0,0 //SG_FEEL#Feeling the Sun, Moon and Stars#
4316,428,3,427,1,0,0,0,0,0,0,0,0,0,0 //SG_SUN_WARM#Warmth of the Sun#
4316,429,3,427,2,0,0,0,0,0,0,0,0,0,0 //SG_MOON_WARM#Warmth of the Moon#
4316,430,3,427,3,0,0,0,0,0,0,0,0,0,0 //SG_STAR_WARM#Warmth of the Star#
4316,431,4,427,1,0,0,0,0,0,0,0,0,0,0 //SG_SUN_COMFORT#Comfort of the Sun#
4316,432,4,427,2,0,0,0,0,0,0,0,0,0,0 //SG_MOON_COMFORT#Comfort of the Moon#
4316,433,4,427,3,0,0,0,0,0,0,0,0,0,0 //SG_STAR_COMFORT#Comfort of the Star#
4316,434,3,0,0,0,0,0,0,0,0,0,0,0,0 //SG_HATE#Hatred of the Sun, Moon and Stars#
4316,435,3,434,1,0,0,0,0,0,0,0,0,0,0 //SG_SUN_ANGER#Sun's Wrath#
4316,436,3,434,2,0,0,0,0,0,0,0,0,0,0 //SG_MOON_ANGER#Moon's Wrath#
4316,437,3,434,3,0,0,0,0,0,0,0,0,0,0 //SG_STAR_ANGER#Stars's Wrath#
4316,438,5,427,1,434,1,0,0,0,0,0,0,0,0 //SG_SUN_BLESS#Blessing of the Sun#
4316,439,5,427,2,434,2,0,0,0,0,0,0,0,0 //SG_MOON_BLESS#Blessing of the Moon#
4316,440,5,427,3,434,3,0,0,0,0,0,0,0,0 //SG_STAR_BLESS#Blessing of the Star#
4316,441,10,0,0,0,0,0,0,0,0,0,0,0,0 //SG_DEVIL#Demon of the Sun, Moon and Stars#
4316,442,3,0,0,0,0,0,0,0,0,0,0,0,0 //SG_FRIEND#Friend of the Sun, Moon and Stars#
4316,443,10,0,0,0,0,0,0,0,0,0,0,0,0 //SG_KNOWLEDGE#Knowledge of the Sun, Moon and Stars#
4316,444,1,443,9,0,0,0,0,0,0,0,0,0,0 //SG_FUSION#Union of the Sun, Moon and Stars#
4316,2574,5,2576,3,0,0,0,0,0,0,0,0,0,0 //SJ_LIGHTOFMOON##
4316,2575,3,2588,1,0,0,0,0,0,0,0,0,0,0 //SJ_LUNARSTANCE##
4316,2576,10,2579,7,0,0,0,0,0,0,0,0,0,0 //SJ_FULLMOONKICK##
4316,2577,5,2584,3,0,0,0,0,0,0,0,0,0,0 //SJ_LIGHTOFSTAR##
4316,2578,3,2588,1,0,0,0,0,0,0,0,0,0,0 //SJ_STARSTANCE##
4316,2579,7,2575,1,0,0,0,0,0,0,0,0,0,0 //SJ_NEWMOONKICK##
4316,2580,7,2578,1,0,0,0,0,0,0,0,0,0,0 //SJ_FLASHKICK##
4316,2581,5,2582,5,2583,3,0,0,0,0,0,0,0,0 //SJ_STAREMPEROR##
4316,2582,5,2583,1,0,0,0,0,0,0,0,0,0,0 //SJ_NOVAEXPLOSING##
4316,2583,3,2575,3,2578,3,2591,3,0,0,0,0,0,0 //SJ_UNIVERSESTANCE##
4316,2584,10,2580,7,0,0,0,0,0,0,0,0,0,0 //SJ_FALLINGSTAR##
4316,2585,1,2583,1,0,0,0,0,0,0,0,0,0,0 //SJ_GRAVITYCONTROL##
4316,2586,5,2581,3,2588,3,0,0,0,0,0,0,0,0 //SJ_BOOKOFDIMENSION##
4316,2587,5,2581,3,2588,3,0,0,0,0,0,0,0,0 //SJ_BOOKOFCREATINGSTAR##
4316,2588,3,427,3,434,3,0,0,0,0,0,0,0,0 //SJ_DOCUMENT##
4316,2589,1,441,10,0,0,0,0,0,0,0,0,0,0 //SJ_PURIFY##
4316,2590,5,2592,3,0,0,0,0,0,0,0,0,0,0 //SJ_LIGHTOFSUN##
4316,2591,3,2588,1,0,0,0,0,0,0,0,0,0,0 //SJ_SUNSTANCE##
4316,2592,10,2593,7,0,0,0,0,0,0,0,0,0,0 //SJ_SOLARBURST##
4316,2593,7,2591,1,0,0,0,0,0,0,0,0,0,0 //SJ_PROMINENCEKICK##
4316,410,1,0,0,0,0,0,0,0,0,0,0,0,0 //WE_CALLBABY#Call Baby#
4316,5463,10,0,0,0,0,0,0,0,0,0,0,0,0 //SKE_SKY_MASTERY##
4316,5464,10,0,0,0,0,0,0,0,0,0,0,0,0 //SKE_WAR_BOOK_MASTERY##
4316,5465,5,5463,1,0,0,0,0,0,0,0,0,0,0 //SKE_RISING_SUN##
4316,5466,5,5463,3,5465,1,0,0,0,0,0,0,0,0 //SKE_NOON_BLAST##
4316,5467,5,5463,5,5466,1,0,0,0,0,0,0,0,0 //SKE_SUNSET_BLAST##
4316,5468,5,5463,1,0,0,0,0,0,0,0,0,0,0 //SKE_RISING_MOON##
4316,5469,5,5463,3,5468,1,0,0,0,0,0,0,0,0 //SKE_MIDNIGHT_KICK##
4316,5470,5,5463,5,5469,1,0,0,0,0,0,0,0,0 //SKE_DAWN_BREAK##
4316,5471,5,5463,1,0,0,0,0,0,0,0,0,0,0 //SKE_TWINKLING_GALAXY##
4316,5472,5,5463,3,5471,1,0,0,0,0,0,0,0,0 //SKE_STAR_BURST##
4316,5473,5,5463,5,5472,1,0,0,0,0,0,0,0,0 //SKE_STAR_CANNON##
4316,5474,10,5464,5,5465,1,5468,1,0,0,0,0,0,0 //SKE_ALL_IN_THE_SKY##
4316,5475,10,5463,5,0,0,0,0,0,0,0,0,0,0 //SKE_ENCHANTING_SKY##
